Date,Time,H2O,OilTemp,H2,Status
10/18/2023,15:12:08,4,36,7624,1
10/18/2023,15:13:08,4,36,7621,1
10/18/2023,15:14:08,4,36,7627,1
10/18/2023,15:15:08,4,36,7622,1
10/18/2023,15:16:08,4,36,7626,1
10/18/2023,15:17:08,4,35.9,7625,1
10/18/2023,15:18:08,4,35.9,7626,1
10/18/2023,15:19:08,4,35.9,7624,1
10/18/2023,15:20:08,4,35.9,7626,1
10/18/2023,15:21:08,4,35.9,7624,1
10/18/2023,15:22:08,4,35.9,7625,1
10/18/2023,15:23:08,4,35.9,7627,1
10/18/2023,15:24:08,4,35.9,7625,1
10/18/2023,15:25:08,4,36,7629,1
10/18/2023,15:26:08,4,36,7627,1
10/18/2023,15:27:08,4,36,7626,1
10/18/2023,15:28:08,4,36,7626,1
10/18/2023,15:29:08,4,36,7625,1
10/18/2023,15:30:08,4,36,7625,1
10/18/2023,15:31:08,4,36,7628,1
10/18/2023,15:32:08,4,35.9,7624,1
10/18/2023,15:33:08,4,35.9,7625,1
10/18/2023,15:34:08,4,35.9,7626,1
10/18/2023,15:35:08,4,35.9,7629,1
10/18/2023,15:36:08,4,35.9,7631,1
10/18/2023,15:37:08,4,35.8,7631,1
10/18/2023,15:38:08,4,35.9,7630,1
10/18/2023,15:39:08,4,35.9,7629,1
10/18/2023,15:40:07,4,35.9,7629,1
10/18/2023,15:41:07,4,35.9,7627,1
10/18/2023,15:42:07,4,35.8,7627,1
10/18/2023,15:43:07,4,35.8,7630,1
10/18/2023,15:44:07,4,35.8,7629,1
10/18/2023,15:45:07,4,35.8,7629,1
10/18/2023,15:46:07,4,35.8,7629,1
10/18/2023,15:47:07,4,35.7,7629,1
10/18/2023,15:48:07,4,35.7,7629,1
10/18/2023,15:49:07,4,35.7,7629,1
10/18/2023,15:50:07,4,35.7,7629,1
10/18/2023,15:51:07,4,35.7,7629,1
10/18/2023,15:52:07,4,35.6,7629,1
10/18/2023,15:53:07,4,35.6,7629,1
10/18/2023,15:54:07,4,35.6,7629,1
10/18/2023,15:55:07,4,35.5,7629,1
10/18/2023,15:56:07,4,35.5,7630,1
10/18/2023,15:57:07,4,35.5,7632,1
10/18/2023,15:58:07,4,35.5,7633,1
10/18/2023,15:59:07,4,35.5,7636,1
10/18/2023,16:00:07,4,35.4,7637,1
10/18/2023,16:01:07,4,35.4,7638,1
10/18/2023,16:02:07,4,35.4,7634,1
10/18/2023,16:03:07,4,35.3,7637,1
10/18/2023,16:04:07,4,35.3,7638,1
10/18/2023,16:05:07,4,35.3,7638,1
10/18/2023,16:06:07,4,35.3,7634,1
10/18/2023,16:07:07,4,35.3,7635,1
10/18/2023,16:08:07,4,35.2,7637,1
10/18/2023,16:09:07,4,35.2,7636,1
10/18/2023,16:10:07,4,35.2,7637,1
10/18/2023,16:11:07,4,35.2,7639,1
10/18/2023,16:12:07,4,35.2,7639,1
10/18/2023,16:13:07,4,35.1,7637,1
10/18/2023,16:14:07,4,35.1,7637,1
10/18/2023,16:15:07,4,35.1,7640,1
10/18/2023,16:16:07,4,35.1,7634,1
10/18/2023,16:17:07,4,35.1,7642,1
10/18/2023,16:18:07,4,35.1,7643,1
10/18/2023,16:19:07,4,35.1,7644,1
10/18/2023,16:20:07,4,35.1,7637,1
10/18/2023,16:21:07,4,35.1,7645,1
10/18/2023,16:22:07,4,35,7642,1
10/18/2023,16:23:07,4,35,7640,1
10/18/2023,16:24:07,4,35,7641,1
10/18/2023,16:25:07,4,35,7641,1
10/18/2023,16:26:07,4,35,7645,1
10/18/2023,16:27:07,4,35,7645,1
10/18/2023,16:28:07,4,35,7644,1
10/18/2023,16:29:07,4,35,7645,1
10/18/2023,16:30:07,4,34.9,7641,1
10/18/2023,16:31:07,4,34.9,7641,1
10/18/2023,16:32:07,4,34.9,7641,1
10/18/2023,16:33:07,4,34.9,7644,1
10/18/2023,16:34:07,4,34.9,7641,1
10/18/2023,16:35:07,4,34.8,7639,1
10/18/2023,16:36:07,4,34.8,7642,1
10/18/2023,16:37:07,4,34.8,7647,1
10/18/2023,16:38:07,4,34.8,7640,1
10/18/2023,16:39:07,4,34.8,7637,1
10/18/2023,16:40:07,4,34.8,7640,1
10/18/2023,16:41:07,4,34.8,7642,1
10/18/2023,16:42:07,4,34.8,7640,1
10/18/2023,16:43:07,4,34.8,7645,1
10/18/2023,16:44:07,4,34.8,7640,1
10/18/2023,16:45:07,4,34.8,7641,1
10/18/2023,16:46:07,4,34.7,7641,1
10/18/2023,16:47:07,4,34.7,7641,1
10/18/2023,16:48:07,4,34.7,7641,1
10/18/2023,16:49:07,4,34.7,7641,1
10/18/2023,16:50:07,4,34.8,7641,1
10/18/2023,16:51:07,4,34.8,7641,1
10/18/2023,16:52:07,4,34.8,7641,1
10/18/2023,16:53:07,4,34.8,7641,1
10/18/2023,16:54:07,4,34.8,7641,1
10/18/2023,16:55:07,4,34.8,7641,1
10/18/2023,16:56:07,4,34.8,7639,1
10/18/2023,16:57:07,4,34.8,7643,1
10/18/2023,16:58:07,4,34.8,7641,1
10/18/2023,16:59:07,4,34.8,7642,1
10/18/2023,17:00:07,4,34.8,7642,1
10/18/2023,17:01:07,4,34.8,7636,1
10/18/2023,17:02:07,4,34.8,7636,1
10/18/2023,17:03:07,4,34.8,7639,1
10/18/2023,17:04:07,4,34.8,7637,1
10/18/2023,17:05:07,4,34.8,7638,1
10/18/2023,17:06:07,4,34.8,7636,1
10/18/2023,17:07:07,4,34.8,7636,1
10/18/2023,17:08:07,4,34.8,7635,1
10/18/2023,17:09:07,4,34.8,7640,1
10/18/2023,17:10:07,4,34.8,7639,1
10/18/2023,17:11:07,4,34.8,7639,1
10/18/2023,17:12:07,4,34.8,7637,1
10/18/2023,17:13:07,4,34.8,7635,1
10/18/2023,17:14:07,4,34.8,7639,1
10/18/2023,17:15:07,4,34.8,7639,1
10/18/2023,17:16:07,4,34.7,7639,1
10/18/2023,17:17:07,4,34.7,7636,1
10/18/2023,17:18:07,4,34.7,7635,1
10/18/2023,17:19:07,4,34.7,7635,1
10/18/2023,17:20:07,4,34.7,7633,1
10/18/2023,17:21:07,4,34.7,7635,1
10/18/2023,17:22:07,4,34.7,7633,1
10/18/2023,17:23:07,4,34.7,7633,1
10/18/2023,17:24:07,4,34.6,7634,1
10/18/2023,17:25:07,4,34.6,7637,1
10/18/2023,17:26:07,4,34.6,7637,1
10/18/2023,17:27:07,4,34.6,7635,1
10/18/2023,17:28:07,4,34.6,7633,1
10/18/2023,17:29:07,4,34.6,7636,1
10/18/2023,17:30:07,4,34.6,7637,1
10/18/2023,17:31:07,4,34.6,7636,1
10/18/2023,17:32:07,4,34.6,7637,1
10/18/2023,17:33:07,4,34.6,7638,1
10/18/2023,17:34:07,4,34.6,7638,1
10/18/2023,17:35:07,4,34.6,7635,1
10/18/2023,17:36:07,4,34.5,7636,1
10/18/2023,17:37:07,4,34.5,7637,1
10/18/2023,17:38:07,4,34.5,7640,1
10/18/2023,17:39:07,4,34.5,7636,1
10/18/2023,17:40:07,4,34.5,7637,1
10/18/2023,17:41:07,4,34.4,7640,1
10/18/2023,17:42:07,4,34.4,7638,1
10/18/2023,17:43:07,4,34.4,7634,1
10/18/2023,17:44:07,4,34.4,7636,1
10/18/2023,17:45:07,4,34.4,7635,1
10/18/2023,17:46:06,4,34.4,7635,1
10/18/2023,17:47:06,4,34.4,7635,1
10/18/2023,17:48:06,4,34.4,7635,1
10/18/2023,17:49:06,4,34.4,7635,1
10/18/2023,17:50:06,4,34.3,7635,1
10/18/2023,17:51:06,4,34.3,7635,1
10/18/2023,17:52:06,4,34.3,7635,1
10/18/2023,17:53:06,4,34.3,7635,1
10/18/2023,17:54:06,4,34.3,7635,1
10/18/2023,17:55:06,4,34.3,7635,1
10/18/2023,17:56:06,4,34.3,7637,1
10/18/2023,17:57:06,4,34.3,7637,1
10/18/2023,17:58:06,4,34.2,7640,1
10/18/2023,17:59:06,4,34.2,7642,1
10/18/2023,18:00:06,4,34.2,7640,1
10/18/2023,18:01:06,4,34.1,7637,1
10/18/2023,18:02:06,4,34.1,7639,1
10/18/2023,18:03:06,4,34.1,7636,1
10/18/2023,18:04:06,4,34.1,7642,1
10/18/2023,18:05:06,4,34.1,7644,1
10/18/2023,18:06:06,4,34.1,7643,1
10/18/2023,18:07:06,4,34.1,7644,1
10/18/2023,18:08:06,4,34.1,7643,1
10/18/2023,18:09:06,4,34.1,7646,1
10/18/2023,18:10:06,4,34.1,7644,1
10/18/2023,18:11:06,4,34.1,7643,1
10/18/2023,18:12:06,4,34.1,7642,1
10/18/2023,18:13:06,4,34.1,7644,1
10/18/2023,18:14:06,4,34.1,7646,1
10/18/2023,18:15:06,4,34.1,7647,1
10/18/2023,18:16:06,4,34.1,7642,1
10/18/2023,18:17:06,4,34,7643,1
10/18/2023,18:18:06,4,34,7644,1
10/18/2023,18:19:06,4,34,7644,1
10/18/2023,18:20:06,4,34,7643,1
10/18/2023,18:21:06,4,34,7645,1
10/18/2023,18:22:06,4,34,7647,1
10/18/2023,18:23:06,4,34,7643,1
10/18/2023,18:24:06,4,34,7643,1
10/18/2023,18:25:06,4,34,7642,1
10/18/2023,18:26:06,4,34.1,7640,1
10/18/2023,18:27:06,4,34.1,7642,1
10/18/2023,18:28:06,4,34.1,7639,1
10/18/2023,18:29:06,4,34.1,7641,1
10/18/2023,18:30:06,4,34.1,7642,1
10/18/2023,18:31:06,4,34.1,7639,1
10/18/2023,18:32:06,4,34.1,7640,1
10/18/2023,18:33:06,4,34.1,7639,1
10/18/2023,18:34:06,4,34.1,7635,1
10/18/2023,18:35:06,4,34.1,7638,1
10/18/2023,18:36:06,4,34.1,7642,1
10/18/2023,18:37:06,4,34.1,7645,1
10/18/2023,18:38:06,4,34.1,7639,1
10/18/2023,18:39:06,4,34.1,7639,1
10/18/2023,18:40:06,4,34.1,7638,1
10/18/2023,18:41:06,4,34.1,7644,1
10/18/2023,18:42:06,4,34.1,7641,1
10/18/2023,18:43:06,4,34.1,7640,1
10/18/2023,18:44:06,4,34.1,7638,1
10/18/2023,18:45:06,4,34.1,7637,1
10/18/2023,18:46:06,4,34.1,7637,1
10/18/2023,18:47:06,4,34.1,7637,1
10/18/2023,18:48:06,4,34.1,7637,1
10/18/2023,18:49:06,4,34.1,7637,1
10/18/2023,18:50:06,4,34.1,7637,1
10/18/2023,18:51:06,4,34.1,7637,1
10/18/2023,18:52:06,4,34.1,7637,1
10/18/2023,18:53:06,4,34.1,7637,1
10/18/2023,18:54:06,4,34.1,7637,1
10/18/2023,18:55:06,4,34.1,7637,1
10/18/2023,18:56:06,4,34.1,7638,1
10/18/2023,18:57:06,4,34.1,7640,1
10/18/2023,18:58:06,4,34.1,7636,1
10/18/2023,18:59:06,4,34.1,7635,1
10/18/2023,19:00:06,4,34.1,7638,1
10/18/2023,19:01:06,4,34.1,7635,1
10/18/2023,19:02:06,4,34.1,7637,1
10/18/2023,19:03:06,4,34.1,7639,1
10/18/2023,19:04:06,4,34.1,7636,1
10/18/2023,19:05:06,4,34.1,7637,1
10/18/2023,19:06:06,4,34,7634,1
10/18/2023,19:07:06,4,34.1,7635,1
10/18/2023,19:08:06,4,34.1,7638,1
10/18/2023,19:09:06,4,34.1,7636,1
10/18/2023,19:10:06,4,34.1,7638,1
10/18/2023,19:11:06,4,34.1,7637,1
10/18/2023,19:12:06,4,34.1,7637,1
10/18/2023,19:13:06,4,34.1,7639,1
10/18/2023,19:14:06,4,34.1,7636,1
10/18/2023,19:15:06,4,34.1,7638,1
10/18/2023,19:16:06,4,34.1,7641,1
10/18/2023,19:17:06,4,34.1,7636,1
10/18/2023,19:18:06,4,34.1,7636,1
10/18/2023,19:19:06,4,34,7632,1
10/18/2023,19:20:06,4,34,7635,1
10/18/2023,19:21:06,4,34,7638,1
10/18/2023,19:22:06,4,34,7636,1
10/18/2023,19:23:06,4,34,7637,1
10/18/2023,19:24:06,4,34,7638,1
10/18/2023,19:25:06,4,34,7638,1
10/18/2023,19:26:06,4,34,7637,1
10/18/2023,19:27:06,4,33.9,7637,1
10/18/2023,19:28:06,4,33.9,7642,1
10/18/2023,19:29:06,4,33.9,7642,1
10/18/2023,19:30:06,4,33.9,7637,1
10/18/2023,19:31:06,4,33.9,7639,1
10/18/2023,19:32:06,4,33.9,7637,1
10/18/2023,19:33:06,4,33.9,7637,1
10/18/2023,19:34:06,4,33.9,7642,1
10/18/2023,19:35:06,4,33.8,7639,1
10/18/2023,19:36:06,4,33.8,7637,1
10/18/2023,19:37:06,4,33.8,7636,1
10/18/2023,19:38:06,4,33.8,7636,1
10/18/2023,19:39:06,4,33.8,7640,1
10/18/2023,19:40:06,4,33.8,7640,1
10/18/2023,19:41:06,4,33.8,7643,1
10/18/2023,19:42:06,4,33.8,7640,1
10/18/2023,19:43:06,4,33.8,7644,1
10/18/2023,19:44:06,4,33.8,7643,1
10/18/2023,19:45:06,4,33.7,7643,1
10/18/2023,19:46:06,4,33.7,7643,1
10/18/2023,19:47:06,4,33.7,7643,1
10/18/2023,19:48:06,4,33.7,7643,1
10/18/2023,19:49:06,4,33.7,7643,1
10/18/2023,19:50:06,4,33.7,7643,1
10/18/2023,19:51:06,4,33.7,7643,1
10/18/2023,19:52:06,3,33.7,7643,1
10/18/2023,19:53:05,4,33.7,7643,1
10/18/2023,19:54:05,4,33.7,7643,1
10/18/2023,19:55:05,4,33.7,7643,1
10/18/2023,19:56:05,4,33.7,7643,1
10/18/2023,19:57:05,4,33.7,7643,1
10/18/2023,19:58:05,4,33.7,7641,1
10/18/2023,19:59:05,4,33.7,7643,1
10/18/2023,20:00:05,4,33.6,7648,1
10/18/2023,20:01:05,4,33.6,7646,1
10/18/2023,20:02:05,4,33.6,7644,1
10/18/2023,20:03:05,4,33.6,7639,1
10/18/2023,20:04:05,4,33.6,7639,1
10/18/2023,20:05:05,3,33.6,7639,1
10/18/2023,20:06:05,4,33.6,7641,1
10/18/2023,20:07:05,3,33.6,7640,1
10/18/2023,20:08:05,4,33.6,7644,1
10/18/2023,20:09:05,4,33.6,7647,1
10/18/2023,20:10:05,4,33.6,7645,1
10/18/2023,20:11:05,4,33.6,7648,1
10/18/2023,20:12:05,4,33.6,7643,1
10/18/2023,20:13:05,4,33.6,7643,1
10/18/2023,20:14:05,3,33.6,7641,1
10/18/2023,20:15:05,4,33.6,7641,1
10/18/2023,20:16:05,4,33.6,7641,1
10/18/2023,20:17:05,4,33.6,7637,1
10/18/2023,20:18:05,4,33.6,7641,1
10/18/2023,20:19:05,4,33.6,7640,1
10/18/2023,20:20:05,4,33.6,7641,1
10/18/2023,20:21:05,4,33.6,7637,1
10/18/2023,20:22:05,4,33.6,7640,1
10/18/2023,20:23:05,4,33.6,7639,1
10/18/2023,20:24:05,4,33.6,7636,1
10/18/2023,20:25:05,4,33.6,7640,1
10/18/2023,20:26:05,4,33.6,7635,1
10/18/2023,20:27:05,4,33.6,7635,1
10/18/2023,20:28:05,4,33.6,7633,1
10/18/2023,20:29:05,4,33.6,7635,1
10/18/2023,20:30:05,4,33.6,7637,1
10/18/2023,20:31:05,4,33.6,7636,1
10/18/2023,20:32:05,4,33.6,7635,1
10/18/2023,20:33:05,4,33.6,7638,1
10/18/2023,20:34:05,4,33.6,7639,1
10/18/2023,20:35:05,4,33.6,7637,1
10/18/2023,20:36:05,4,33.6,7637,1
10/18/2023,20:37:05,4,33.6,7638,1
10/18/2023,20:38:05,4,33.6,7642,1
10/18/2023,20:39:05,4,33.5,7644,1
10/18/2023,20:40:05,4,33.5,7639,1
10/18/2023,20:41:05,3,33.5,7639,1
10/18/2023,20:42:05,4,33.5,7640,1
10/18/2023,20:43:05,4,33.5,7638,1
10/18/2023,20:44:05,4,33.5,7639,1
10/18/2023,20:45:05,4,33.5,7639,1
10/18/2023,20:46:05,4,33.5,7639,1
10/18/2023,20:47:05,3,33.5,7639,1
10/18/2023,20:48:05,3,33.5,7639,1
10/18/2023,20:49:05,3,33.5,7639,1
10/18/2023,20:50:05,3,33.5,7639,1
10/18/2023,20:51:05,3,33.5,7639,1
10/18/2023,20:52:05,3,33.5,7639,1
10/18/2023,20:53:05,3,33.5,7639,1
10/18/2023,20:54:05,3,33.5,7639,1
10/18/2023,20:55:05,3,33.5,7639,1
10/18/2023,20:56:05,3,33.5,7639,1
10/18/2023,20:57:05,3,33.5,7639,1
10/18/2023,20:58:05,3,33.6,7639,1
10/18/2023,20:59:05,3,33.6,7639,1
10/18/2023,21:00:05,3,33.6,7639,1
10/18/2023,21:01:05,3,33.6,7639,1
10/18/2023,21:02:05,3,33.6,7639,1
10/18/2023,21:03:05,3,33.6,7639,1
10/18/2023,21:04:05,3,33.6,7639,1
10/18/2023,21:05:05,3,33.6,7639,1
10/18/2023,21:06:05,3,33.6,7639,1
10/18/2023,21:07:05,3,33.6,7639,1
10/18/2023,21:08:05,3,33.6,7639,1
10/18/2023,21:09:05,3,33.6,7639,1
10/18/2023,21:10:05,3,33.6,7639,1
10/18/2023,21:11:05,3,33.6,7639,1
10/18/2023,21:12:05,3,33.6,7639,1
10/18/2023,21:13:05,3,33.6,7639,1
10/18/2023,21:14:05,3,33.6,7639,1
10/18/2023,21:15:05,3,33.6,7639,1
10/18/2023,21:16:05,3,33.6,7639,1
10/18/2023,21:17:05,3,33.6,7639,1
10/18/2023,21:18:05,3,33.6,7639,1
10/18/2023,21:19:05,3,33.6,7639,1
10/18/2023,21:20:05,3,33.6,7639,1
10/18/2023,21:21:05,3,33.6,7639,1
10/18/2023,21:22:05,3,33.6,7639,1
10/18/2023,21:23:05,3,33.6,7639,1
10/18/2023,21:24:05,3,33.6,7639,1
10/18/2023,21:25:05,3,33.6,7639,1
10/18/2023,21:26:05,3,33.6,7639,1
10/18/2023,21:27:05,3,33.6,7639,1
10/18/2023,21:28:05,3,33.6,7639,1
10/18/2023,21:29:05,3,33.6,7639,1
10/18/2023,21:30:05,3,33.6,7639,1
10/18/2023,21:31:05,3,33.6,7639,1
10/18/2023,21:32:05,3,33.5,7639,1
10/18/2023,21:33:05,3,33.5,7639,1
10/18/2023,21:34:05,3,33.5,7639,1
10/18/2023,21:35:05,3,33.4,7639,1
10/18/2023,21:36:05,3,33.4,7639,1
10/18/2023,21:37:05,3,33.4,7639,1
10/18/2023,21:38:05,3,33.4,7639,1
10/18/2023,21:39:05,3,33.4,7639,1
10/18/2023,21:40:05,3,33.4,7639,1
10/18/2023,21:41:05,3,33.4,7639,1
10/18/2023,21:42:05,3,33.3,7639,1
10/18/2023,21:43:05,3,33.3,7639,1
10/18/2023,21:44:05,3,33.3,7639,1
10/18/2023,21:45:05,3,33.3,7639,1
10/18/2023,21:46:05,3,33.4,7639,1
10/18/2023,21:47:05,3,33.4,7639,1
10/18/2023,21:48:05,3,33.4,7639,1
10/18/2023,21:49:05,3,33.4,7639,1
10/18/2023,21:50:05,3,33.4,7639,1
10/18/2023,21:51:05,3,33.4,7639,1
10/18/2023,21:52:05,3,33.4,7639,1
10/18/2023,21:53:05,3,33.4,7639,1
10/18/2023,21:54:05,3,33.4,7639,1
10/18/2023,21:55:05,3,33.4,7639,1
10/18/2023,21:56:05,3,33.4,7639,1
10/18/2023,21:57:05,3,33.4,7639,1
10/18/2023,21:58:05,3,33.4,7639,1
10/18/2023,21:59:05,3,33.4,7639,1
10/18/2023,22:00:05,3,33.4,7639,1
10/18/2023,22:01:05,3,33.4,7639,1
10/18/2023,22:02:05,3,33.4,7639,1
10/18/2023,22:03:04,3,33.4,7639,1
10/18/2023,22:04:04,3,33.4,7639,1
10/18/2023,22:05:04,3,33.4,7639,1
10/18/2023,22:06:04,3,33.4,7639,1
10/18/2023,22:07:04,3,33.4,7639,1
10/18/2023,22:08:04,3,33.4,7639,1
10/18/2023,22:09:04,3,33.4,7639,1
10/18/2023,22:10:04,3,33.4,7639,1
10/18/2023,22:11:04,3,33.4,7639,1
10/18/2023,22:12:04,3,33.4,7639,1
10/18/2023,22:13:04,3,33.4,7639,1
10/18/2023,22:14:04,3,33.4,7639,1
10/18/2023,22:15:04,3,33.4,7639,1
10/18/2023,22:16:04,3,33.4,7639,1
10/18/2023,22:17:04,3,33.3,7639,1
10/18/2023,22:18:04,3,33.3,7639,1
10/18/2023,22:19:04,3,33.3,7639,1
10/18/2023,22:20:04,3,33.3,7639,1
10/18/2023,22:21:04,3,33.3,7639,1
10/18/2023,22:22:04,3,33.3,7639,1
10/18/2023,22:23:04,3,33.3,7639,1
10/18/2023,22:24:04,3,33.3,7639,1
10/18/2023,22:25:04,3,33.3,7639,1
10/18/2023,22:26:04,3,33.4,7639,1
10/18/2023,22:27:04,3,33.3,7639,1
10/18/2023,22:28:04,3,33.3,7639,1
10/18/2023,22:29:04,3,33.3,7639,1
10/18/2023,22:30:04,3,33.3,7639,1
10/18/2023,22:31:04,3,33.3,7639,1
10/18/2023,22:32:04,3,33.3,7639,1
10/18/2023,22:33:04,3,33.3,7639,1
10/18/2023,22:34:04,3,33.2,7639,1
10/18/2023,22:35:04,3,33.2,7639,1
10/18/2023,22:36:04,3,33.2,7639,1
10/18/2023,22:37:04,3,33.2,7639,1
10/18/2023,22:38:04,3,33.2,7639,1
10/18/2023,22:39:04,3,33.2,7639,1
10/18/2023,22:40:04,3,33.2,7639,1
10/18/2023,22:41:04,3,33.2,7639,1
10/18/2023,22:42:04,3,33.2,7639,1
10/18/2023,22:43:04,3,33.2,7639,1
10/18/2023,22:44:04,3,33.2,7639,1
10/18/2023,22:45:04,3,33.2,7639,1
10/18/2023,22:46:04,3,33.2,7639,1
10/18/2023,22:47:04,3,33.2,7639,1
10/18/2023,22:48:04,3,33.2,7639,1
10/18/2023,22:49:04,3,33.2,7639,1
10/18/2023,22:50:04,3,33.2,7639,1
10/18/2023,22:51:04,3,33.2,7639,1
10/18/2023,22:52:04,3,33.2,7639,1
10/18/2023,22:53:04,3,33.2,7639,1
10/18/2023,22:54:04,3,33.2,7639,1
10/18/2023,22:55:04,3,33.2,7639,1
10/18/2023,22:56:04,3,33.3,7639,1
10/18/2023,22:57:04,3,33.3,7639,1
10/18/2023,22:58:04,3,33.2,7639,1
10/18/2023,22:59:04,3,33.2,7639,1
10/18/2023,23:00:04,3,33.3,7639,1
10/18/2023,23:01:04,3,33.3,7641,1
10/18/2023,23:02:04,3,33.3,7646,1
10/18/2023,23:03:04,3,33.3,7649,1
10/18/2023,23:04:04,3,33.3,7647,1
10/18/2023,23:05:04,3,33.3,7652,1
10/18/2023,23:06:04,3,33.3,7649,1
10/18/2023,23:07:04,3,33.3,7655,1
10/18/2023,23:08:04,3,33.3,7653,1
10/18/2023,23:09:04,3,33.3,7652,1
10/18/2023,23:10:04,3,33.4,7652,1
10/18/2023,23:11:04,3,33.4,7654,1
10/18/2023,23:12:04,3,33.4,7656,1
10/18/2023,23:13:04,3,33.4,7654,1
10/18/2023,23:14:04,3,33.4,7654,1
10/18/2023,23:15:04,3,33.4,7654,1
10/18/2023,23:16:04,3,33.4,7654,1
10/18/2023,23:17:04,3,33.4,7656,1
10/18/2023,23:18:04,3,33.4,7659,1
10/18/2023,23:19:04,3,33.4,7660,1
10/18/2023,23:20:04,3,33.4,7662,1
10/18/2023,23:21:04,3,33.4,7660,1
10/18/2023,23:22:04,3,33.4,7656,1
10/18/2023,23:23:04,3,33.5,7657,1
10/18/2023,23:24:04,3,33.5,7663,1
10/18/2023,23:25:04,3,33.5,7662,1
10/18/2023,23:26:04,3,33.5,7663,1
10/18/2023,23:27:04,3,33.5,7659,1
10/18/2023,23:28:04,3,33.6,7663,1
10/18/2023,23:29:04,3,33.6,7668,1
10/18/2023,23:30:04,3,33.6,7667,1
10/18/2023,23:31:04,3,33.6,7671,1
10/18/2023,23:32:04,3,33.6,7673,1
10/18/2023,23:33:04,3,33.6,7674,1
10/18/2023,23:34:04,3,33.7,7674,1
10/18/2023,23:35:04,3,33.7,7675,1
10/18/2023,23:36:04,3,33.7,7674,1
10/18/2023,23:37:04,3,33.7,7673,1
10/18/2023,23:38:04,3,33.7,7672,1
10/18/2023,23:39:04,3,33.7,7670,1
10/18/2023,23:40:04,3,33.7,7672,1
10/18/2023,23:41:04,3,33.7,7671,1
10/18/2023,23:42:04,3,33.7,7670,1
10/18/2023,23:43:04,3,33.8,7673,1
10/18/2023,23:44:04,3,33.8,7675,1
10/18/2023,23:45:04,3,33.8,7675,1
10/18/2023,23:46:04,3,33.8,7675,1
10/18/2023,23:47:04,3,33.9,7675,1
10/18/2023,23:48:04,3,33.9,7675,1
10/18/2023,23:49:04,3,33.9,7675,1
10/18/2023,23:50:04,3,33.9,7675,1
10/18/2023,23:51:04,3,33.9,7675,1
10/18/2023,23:52:04,3,33.9,7675,1
10/18/2023,23:53:04,3,33.9,7675,1
10/18/2023,23:54:04,3,34,7675,1
10/18/2023,23:55:04,3,34,7675,1
10/18/2023,23:56:04,3,34,7677,1
10/18/2023,23:57:04,3,34.1,7685,1
10/18/2023,23:58:04,3,34.1,7687,1
10/18/2023,23:59:04,3,34.1,7685,1
10/19/2023,0:00:04,3,34.1,7685,1
10/19/2023,0:01:04,3,34.1,7689,1
10/19/2023,0:02:04,3,34.1,7687,1
10/19/2023,0:03:04,3,34.1,7687,1
10/19/2023,0:04:04,3,34.2,7687,1
10/19/2023,0:05:04,3,34.2,7689,1
10/19/2023,0:06:04,3,34.2,7691,1
10/19/2023,0:07:04,3,34.2,7690,1
10/19/2023,0:08:04,3,34.3,7689,1
10/19/2023,0:09:04,3,34.3,7684,1
10/19/2023,0:10:04,3,34.3,7686,1
10/19/2023,0:11:04,3,34.3,7690,1
10/19/2023,0:12:04,3,34.3,7691,1
10/19/2023,0:13:04,3,34.3,7693,1
10/19/2023,0:14:04,3,34.4,7694,1
10/19/2023,0:15:03,3,34.4,7691,1
10/19/2023,0:16:03,3,34.4,7694,1
10/19/2023,0:17:03,3,34.4,7693,1
10/19/2023,0:18:03,3,34.4,7697,1
10/19/2023,0:19:03,3,34.4,7691,1
10/19/2023,0:20:03,3,34.5,7692,1
10/19/2023,0:21:03,3,34.5,7697,1
10/19/2023,0:22:03,3,34.5,7697,1
10/19/2023,0:23:03,3,34.6,7695,1
10/19/2023,0:24:03,3,34.6,7695,1
10/19/2023,0:25:03,3,34.6,7694,1
10/19/2023,0:26:03,3,34.6,7697,1
10/19/2023,0:27:03,3,34.6,7699,1
10/19/2023,0:28:03,3,34.6,7701,1
10/19/2023,0:29:03,3,34.6,7701,1
10/19/2023,0:30:03,3,34.6,7700,1
10/19/2023,0:31:03,3,34.7,7703,1
10/19/2023,0:32:03,3,34.7,7706,1
10/19/2023,0:33:03,3,34.7,7699,1
10/19/2023,0:34:03,3,34.8,7703,1
10/19/2023,0:35:03,3,34.8,7705,1
10/19/2023,0:36:03,3,34.8,7709,1
10/19/2023,0:37:03,3,34.8,7708,1
10/19/2023,0:38:03,3,34.8,7707,1
10/19/2023,0:39:03,3,34.9,7710,1
10/19/2023,0:40:03,3,34.9,7707,1
10/19/2023,0:41:03,3,34.9,7713,1
10/19/2023,0:42:03,3,35,7710,1
10/19/2023,0:43:03,3,35,7713,1
10/19/2023,0:44:03,3,35,7712,1
10/19/2023,0:45:03,3,35,7713,1
10/19/2023,0:46:03,3,35,7713,1
10/19/2023,0:47:03,3,35,7713,1
10/19/2023,0:48:03,3,35.1,7713,1
10/19/2023,0:49:03,3,35.1,7713,1
10/19/2023,0:50:03,3,35.1,7713,1
10/19/2023,0:51:03,3,35.1,7713,1
10/19/2023,0:52:03,3,35.2,7713,1
10/19/2023,0:53:03,3,35.2,7713,1
10/19/2023,0:54:03,3,35.2,7713,1
10/19/2023,0:55:03,3,35.3,7713,1
10/19/2023,0:56:03,3,35.3,7713,1
10/19/2023,0:57:03,3,35.3,7717,1
